ids,users,label_count,labels,claim_id,claim,deleted,created
"3104,3293,3473,6025","161,151,150,171",4,"SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS",3055,V Berlíně proběhla stávka.,"0","1616070073,1616158169,1616264864,1617192189"
"3106,3313,3412","161,151,158",3,"SUPPORTS,SUPPORTS,SUPPORTS",3059,Kunčar a Lukáš šli do voleb v lednu 2014.,"0","1616070105,1616159265,1616174207"
"3108,3238,3318","161,149,151",3,"NOT ENOUGH INFO,NOT ENOUGH INFO,NOT ENOUGH INFO",3060,Kunčar a Lukáš jeli na dovolenou v roce 2014.,"0","1616070132,1616083330,1616164313"
"3081,3231,3368","161,149,141",3,"SUPPORTS,SUPPORTS,SUPPORTS",3061,Kunčar a Lukáš byli ve volbách.,"0","1616069569,1616082705,1616168204"
"3089,3236,3361","161,149,141",3,"SUPPORTS,NOT ENOUGH INFO,SUPPORTS",3062,Lednové volby v roce 2014 vyhrál Kunčar.,"0","1616069761,1616083172,1616167875"
"3093,3218,3248","161,120,149",3,"SUPPORTS,SUPPORTS,SUPPORTS",3063,Kunčar je český politik.,"0","1616069854,1616081879,1616083832"
"3116,3330,3351,5412","161,151,141,114",4,"SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS",3064,V roce 2012 vyhrál volby Vícha.,"0","1616070628,1616164684,1616167313,1616957939"
"3098,3481,3750","161,150,136",3,"REFUTES,REFUTES,REFUTES",3065,Vícha nešel do voleb v roce 2012.,"0","1616069914,1616266312,1616428252"
"3163,3411,3458","120,158,150",3,"SUPPORTS,SUPPORTS,SUPPORTS",3069,Majitelkou rodinného statku v Lošanech se může stát Zdena Mašínová.,"0","1616080144,1616174058,1616258580"
"3170,3544,3592","120,117,163",3,"SUPPORTS,SUPPORTS,SUPPORTS",3070,Zdena Mašínová se může znovu ucházet o dědictví po otci.,"0","1616080348,1616341613,1616349937"
"3175,3243,3328","120,149,151",3,"SUPPORTS,SUPPORTS,SUPPORTS",3071,Zdena Mašínová se může znovu ucházet o dědictví po otci.,"0","1616080407,1616083623,1616164598"
"3167,3239,3578","120,149,163",3,"SUPPORTS,SUPPORTS,SUPPORTS",3072,Mašínová se může znovu ucházet o dědictví.,"0","1616080245,1616083380,1616346969"
"3169,3325,3401","120,151,158",3,"SUPPORTS,SUPPORTS,SUPPORTS",3073,Dcera generála Mašína se může stát majitelkou rodinného statku na Kolínsku.,"0","1616080317,1616164500,1616173675"
"3176,3237,3455","120,149,150",3,"REFUTES,REFUTES,REFUTES",3074,Dcera generála Mašína už se majitelkou rodinného statku na Kolínsku stát nemůže.,"0","1616080459,1616083318,1616258149"
"3171,3478,3508","120,150,147",3,"SUPPORTS,SUPPORTS,SUPPORTS",3075,Josef Mašín podepsal smlouvu o vlastnictví rodinného domu v roce 1942 pod nátlakem.,"0","1616080361,1616266051,1616276932"
"3168,3242,3627,3878","120,149,89,146",4,"REFUTES,REFUTES,REFUTES,REFUTES",3076,Josef Mašín podepsal smlouvu v roce 1942 dobrovolně.,"0","1616080279,1616083569,1616355026,1616451035"
"3173,3256,3362,5630","120,149,141,137",4,"SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS",3079,"Od doby, co je Donald Trump prezidentem, americké akcie posilují.","0","1616080383,1616085168,1616167911,1616962379"
"3174,3307,3466,5676","120,151,150,131",4,"SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS",3080,Akcie od zvolení nového amerického prezidenta posilují.,"0","1616080390,1616159009,1616260203,1616963460"
"3165,3482,3534,5993","120,150,163,168",4,"SUPPORTS,REFUTES,REFUTES,REFUTES",3081,Americké akcie od zvolení Donalda Trumpa novým prezidentem oslabují.,"0","1616080178,1616266424,1616338658,1617183588"
"3164,3260,3323,3894","120,149,151,146",4,"SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS",3082,Snižování daní je v plánu Donalda Trumpa.,"0","1616080167,1616085387,1616164429,1616452580"
"3166,3252,3299","120,149,151",3,"SUPPORTS,SUPPORTS,SUPPORTS",3083,Americký prezident plánuje snižování daní.,"0","1616080192,1616083925,1616158385"
"3172,3224,3353","120,149,141",3,"REFUTES,REFUTES,SUPPORTS",3084,Donald Trump chce zvyšovat daně.,"0","1616080372,1616082052,1616167429"
"3426,3480,3594,5181","149,150,163,169",4,"SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS",3087,Podle Andrease Khola nemá Slovinsko právo zastávat se zájmů slovinské menšiny v Korutanech.,"0","1616174495,1616266227,1616350443,1616878853"
"3214,3278,3321","120,149,151",3,"REFUTES,REFUTES,REFUTES",3088,Předseda českého parlamentu Andreas Khol popřel právo Slovinska zastávat se zájmů své menšiny v Korutanech.,"0","1616081831,1616087282,1616164406"
"3192,3306,3657","149,151,163",3,"NOT ENOUGH INFO,NOT ENOUGH INFO,NOT ENOUGH INFO",3089,Předseda rakouského parlamentu Andreas Khol se zúčastnil festivalu řemeslných piv v pohraničí.,"0","1616081212,1616158898,1616356676"
"3268,3398,3519","149,158,147",3,"NOT ENOUGH INFO,REFUTES,REFUTES",3090,Předseda rakouského parlamentu Andreas Khol popřel právo Slovinska zastávat se zájmů své menšiny v Celovci.,"0","1616086835,1616173457,1616277814"
"3207,3582,3619","149,163,89",3,"SUPPORTS,SUPPORTS,SUPPORTS",3091,Rakouský politik Andreas Khol popřel právo Slovinska zastávat se zájmů své menšiny.,"0","1616081577,1616347913,1616354059"
"3281,3613,3866","149,89,146",3,"REFUTES,REFUTES,REFUTES",3092,Předseda rakouského parlamentu Andreas Khol zdůraznil význam práva Slovinska zastávat se zájmů své menšiny v Korutanech.,"0","1616087336,1616353803,1616450299"
"3425,3471,5558","158,150,131",3,"SUPPORTS,SUPPORTS,SUPPORTS",3093,Slovinské menšiny najdeme i v rakouských Korutanech.,"0","1616174486,1616264395,1616961198"
"3298,3399,6008","151,158,168",3,"NOT ENOUGH INFO,NOT ENOUGH INFO,REFUTES",3094,V rakouských Korutanech žijí české menšiny.,"0","1616158365,1616173483,1617184207"
"3201,3273,3417","120,149,158",3,"NOT ENOUGH INFO,NOT ENOUGH INFO,REFUTES",3095,V italských Korutanech pořádá slovinská menšina každoročně kulturní festival.,"0","1616081480,1616086977,1616174348"
"3185,3219,3303","120,149,151",3,"NOT ENOUGH INFO,NOT ENOUGH INFO,NOT ENOUGH INFO",3096,V rakouském Celovci žijí slovinské menšiny.,"0","1616080941,1616081882,1616158776"
"3272,3512,3558","149,147,117",3,"SUPPORTS,SUPPORTS,SUPPORTS",3097,V Rakousku žijí slovinské menšiny.,"0","1616086974,1616277223,1616342497"
"3205,3274,3376,5093","120,149,141,127",4,"SUPPORTS,REFUTES,SUPPORTS,REFUTES",3098,V rakouských Korutanech nenajdeme žádné slovinské menšiny.,"0","1616081557,1616087009,1616168688,1616873323"
"3182,3195,3410","120,149,158",3,"SUPPORTS,SUPPORTS,SUPPORTS",3100,Rakovina může být způsobena vlivem ultrafialového záření.,"0","1616080727,1616081321,1616174024"
"3212,3277,3494,5417","120,149,147,160",4,"NOT ENOUGH INFO,SUPPORTS,SUPPORTS,SUPPORTS",3101,Sluneční záření může způsobovat rakovinu.,"0","1616081712,1616087209,1616275579,1616958158"
"3213,3270,3505","120,149,147",3,"NOT ENOUGH INFO,NOT ENOUGH INFO,NOT ENOUGH INFO",3102,Ultrafialové záření je možné využít k dezinfekci vody.,"0","1616081801,1616086865,1616276688"
"3199,3211,3498","120,149,147",3,"SUPPORTS,SUPPORTS,SUPPORTS",3103,Ultrafialové záření může způsobovat rakovinu kůže.,"0","1616081395,1616081705,1616275954"
"3191,3359,3523","149,141,147",3,"SUPPORTS,SUPPORTS,REFUTES",3104,Záření může způsobovat rakovinu.,"0","1616081178,1616167805,1616278002"
"3221,3275,3319","120,149,151",3,"REFUTES,REFUTES,REFUTES",3105,Ultrafialové záření není příčinou vzniku rakoviny.,"0","1616081916,1616087050,1616164367"
"3217,3394,3591,5693","149,158,163,125",4,"SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS",3107,Ve Frýdku-Místku najdeme most v ulici 17. listopadu.,"0","1616081871,1616173158,1616349879,1616963888"
"3177,3551,5605","120,117,137",3,"REFUTES,REFUTES,NOT ENOUGH INFO",3108,V ulici 17. listopadu v Praze se nachází most.,"0","1616080504,1616342149,1616961900"
"3261,3408,3612,6204","149,158,89,166",4,"NOT ENOUGH INFO,NOT ENOUGH INFO,NOT ENOUGH INFO,NOT ENOUGH INFO",3109,V ulici Jana Palacha v Olomouci se nachází muzeum moderního umění.,"0","1616086703,1616173942,1616353625,1617224133"
"3220,3312,3452,5877","149,151,150,139",4,"NOT ENOUGH INFO,NOT ENOUGH INFO,SUPPORTS,NOT ENOUGH INFO",3110,V ulici 17. listopadu ve Frýdku-Místku se nachází betonový most.,"0","1616081908,1616159225,1616257816,1617135998"
"3200,3309,3421","149,151,158",3,"SUPPORTS,SUPPORTS,SUPPORTS",3111,Ve Frýdku-Místku se nachází most.,"0","1616081467,1616159126,1616174412"
"3269,3568,3699","149,117,112",3,"REFUTES,REFUTES,REFUTES",3112,V ulici 17. listopadu ve Frýdku-Místku nestojí žádný most.,"0","1616086858,1616342977,1616423454"
"3206,3215,3403,6210","120,149,158,166",4,"SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS",3114,Vstupenky na předvánoční koncert v Moskvě si zájemci mohli zakoupit za zhruba 3500 dolarů.,"0","1616081576,1616081832,1616173728,1617224435"
"3222,3314","120,151",2,"REFUTES,NOT ENOUGH INFO",3115,Vstupenky na předvánoční koncert v Londýně stály kolem 3500 dolarů.,"0","1616081926,1616159286"
"3264,3581,3643,5700,6074","149,163,89,125,136",5,"NOT ENOUGH INFO,NOT ENOUGH INFO,NOT ENOUGH INFO,REFUTES,NOT ENOUGH INFO",3116,Vstupenky na předvánoční muzikálové představení v Paříži bylo možné zakoupit za bezmála 3500 dolarů.,"0","1616086756,1616347649,1616355603,1616964223,1617214339"
"3189,3266,3400,6209","120,149,158,166",4,"SUPPORTS,SUPPORTS,SUPPORTS,REFUTES",3117,Vstupenky na předvánoční koncert v Rusku stály kolem 3500 dolarů.,"0","1616081086,1616086782,1616173577,1617224401"
"3263,3407,3575","149,158,117",3,"NOT ENOUGH INFO,REFUTES,REFUTES",3118,Vstup na předvánoční koncert José Carrerase a Plácida Dominga v Moskvě v roce 2002 byl zdarma.,"0","1616086751,1616173854,1616343427"
"3378,3463","141,150",2,"SUPPORTS,SUPPORTS",3123,Kongresman Frank z Demokratické strany prosazuje zrušení dvou hypotečních agentur.,"0","1616168746,1616259397"
"3282,3324,3367","149,151,141",3,"SUPPORTS,NOT ENOUGH INFO,NOT ENOUGH INFO",3124,Demokratický kongresman Perry chce zrušit dvě hypoteční agentury.,"0","1616087347,1616164450,1616168183"
"3276,3295,3347","149,151,141",3,"NOT ENOUGH INFO,NOT ENOUGH INFO,REFUTES",3125,Republikán Frank plánuje založit dvě hypoteční agentury.,"0","1616087080,1616158261,1616167026"
"3366,3641","141,89",2,"SUPPORTS,SUPPORTS",3126,Kongresman Frank chce zrušit dvě agentury.,"0","1616168156,1616355476"
"3283,3308,3554","149,151,117",3,"REFUTES,REFUTES,REFUTES",3127,Demokratický kongresman Frank se postavil proti zrušení dvou hypotečních agentur.,"0","1616087402,1616159046,1616342205"
3375,141,1,,3129,Ve Stockholmu došlo v noci na 22. května k násilnostem.,"0",1616168572
"3279,3370,3409,5353","149,141,158,128",4,"NOT ENOUGH INFO,NOT ENOUGH INFO,NOT ENOUGH INFO,NOT ENOUGH INFO",3130,V noci na 22. května došlo v Turíně k násilnostem.,"0","1616087291,1616168288,1616173993,1616954702"
"3265,3800,3870","149,113,146",3,"NOT ENOUGH INFO,NOT ENOUGH INFO,NOT ENOUGH INFO",3131,V noci na 22. května se ve Stockholmu konal mírový pochod na podporu nespravedlivě vězněných Ujgurů.,"0","1616086770,1616434635,1616450535"
"3374,3427,3456,5050,5454","141,149,150,140,153",5,"SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS",3132,V noci na 22. května došlo na předměstí Stockholmu k násilnostem.,"0","1616168500,1616174548,1616258231,1616867560,1616959498"
"3317,3424","151,158",2,"SUPPORTS,SUPPORTS",3133,V noci na 22. května došlo ve Švédsku k násilnostem.,"0","1616164300,1616174466"
"3640,3672,5153,5729","89,112,126,138",4,"REFUTES,REFUTES,REFUTES,REFUTES",3134,V noci na 22. května se ve Stockholmu nestalo nic zásadního.,"0","1616355414,1616421286,1616875511,1616977923"
"3280,3320,3521,5803","149,151,147,121",4,"SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS",3136,Ministrem průmyslu a obchodu je Milan Urban.,"0","1616087318,1616164376,1616277881,1617038408"
"3267,3297,3390","149,151,158",3,"REFUTES,REFUTES,SUPPORTS",3137,Andrej Babiš je ministrem průmyslu a obchodu.,"0","1616086824,1616158334,1616172919"
"3294,3571","151,117",2,"REFUTES,REFUTES",3138,Milan Uhde se nikdy ministrem průmyslu a obchodu nestal.,"0","1616158187,1616343194"
"3271,3371,3397,5733","149,141,158,138",4,"SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS",3139,Milan Urban je v současné době ministrem.,"0","1616086897,1616168308,1616173335,1616978149"
"3262,3720,3785","149,136,113",3,"REFUTES,REFUTES,SUPPORTS",3140,Premiér nakonec Milana Urbana ministrem průmyslu a obchodu nejmenoval.,"0","1616086725,1616427610,1616433900"
"3360,3453","141,150",2,"SUPPORTS,SUPPORTS",3142,Hans Blix je v současnosti vedoucím zbrojních inspektorů OSN.,"0","1616167843,1616257904"
"3373,3381,3460,5597","141,158,150,114",4,"REFUTES,SUPPORTS,REFUTES,REFUTES",3143,Šéfem zbrojních inspektorů NATO je Hans Blix.,"0","1616168376,1616172079,1616258904,1616961802"
"3304,3364,5893","151,141,139",3,"REFUTES,REFUTES,REFUTES",3144,Šéfem zbrojních inspektorů OSN není Hans Blix.,"0","1616158811,1616168041,1617136549"
"3379,3386,3597","141,158,163",3,"NOT ENOUGH INFO,SUPPORTS,NOT ENOUGH INFO",3145,Šéfem zbrojních inspektorů OSN je bývalý švédský ministr zahraničních věcí Hans Blix.,"0","1616168823,1616172528,1616350920"
"3533,3559,5674,5852","163,117,165,167",4,"SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS",3146,Hans Blix působí v OSN.,"0","1616338391,1616342515,1616963432,1617049744"
"3383,3611,3795,5626","158,89,164,137",4,"REFUTES,REFUTES,REFUTES,REFUTES",3147,Hans Blix nemá v OSN žádnou funkci.,"0","1616172296,1616353589,1616434465,1616962305"
"3355,3382,3514,4983","141,158,147,119",4,"SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS",3148,Podle Dúrího by při útoku USA na Irák následovaly celosvětové útoky muslimů na americké objekty.,"0","1616167532,1616172203,1616277330,1616861521"
"3384,3693,3816","158,112,164",3,"NOT ENOUGH INFO,NOT ENOUGH INFO,REFUTES",3149,"Muhammad Dúrí řekl, že pokud by Japonsko zaútočilo na Irák, muslimové na celém světě by napadli americké objekty.","0","1616172311,1616423151,1616435245"
"3515,3586","147,163",2,"NOT ENOUGH INFO,NOT ENOUGH INFO",3150,"Muhammad Dúrí řekl, že pokud by USA zaútočily na Irák, vzal by si dovolenou a odjel by na Srí Lanku.","0","1616277363,1616349145"
"3296,3348","151,141",2,"SUPPORTS,SUPPORTS",3151,"Muhammad Dúrí řekl, že pokud by USA zaútočily na Bagdád, muslimové na celém světě by napadli americké objekty.","0","1616158322,1616167199"
"3380,3673,3739","158,112,136",3,"SUPPORTS,SUPPORTS,SUPPORTS",3152,"Velvyslanec Iráku řekl, že pokud by USA zaútočily na Irák, muslimové na celém světě by napadli americké objekty.","0","1616171982,1616421357,1616428039"
"3584,3614","163,89",2,"REFUTES,REFUTES",3153,"Muhammad Dúrí řekl, že pokud by USA zaútočily na Irák, muslimové by nereagovali.","0","1616348306,1616353892"
"3352,3385,3522,4665","141,158,147,116",4,"SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS",3154,Muhammad Dúrí působí jako velvyslanec Iráku při OSN.,"0","1616167371,1616172339,1616277903,1616776302"
"3305,3356","151,141",2,"SUPPORTS,SUPPORTS",3155,Muhammad Dúrí působí v OSN.,"0","1616158849,1616167552"
"3291,3413,3499,6041,6590","151,149,147,171,91",5,"SUPPORTS,NOT ENOUGH INFO,REFUTES,SUPPORTS,SUPPORTS",3157,Třinecké železárny nabízely svým zaměstnancům finanční podporu při účasti na programu odvykání kouření.,"0","1616158107,1616174209,1616276340,1617202566,1619908927"
"3290,3416,3542","151,158,117",3,"SUPPORTS,SUPPORTS,SUPPORTS",3158,"Ostravská ocelářská firma motivuje své zaměstnance, aby přestali kouřit.","0","1616158089,1616174298,1616341565"
"3285,3567,3698,5992","151,117,112,168",4,"REFUTES,REFUTES,REFUTES,REFUTES",3159,"Zaměstanci podniku ArcleorMittal Ostrava, kteří chtějí přestat kouřit, si sami musí zaplatit účast na odvykacím programu.","0","1616157953,1616342871,1616423433,1617183553"
"3292,3349,3472,4649,5744","151,141,150,116,138",5,"SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS",3161,Stoupenci islamismu zastřelili 25 policistů.,"0","1616158133,1616167251,1616264763,1616775501,1616978520"
"3286,3357,3479,5883","151,141,150,139",4,"SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS",3163,Adepty na prezidenta Spojených států za demokraty jsou Clintonová a Sanders.,"0","1616157982,1616167643,1616266167,1617136191"
"3287,3372,3387","151,141,158",3,"SUPPORTS,SUPPORTS,SUPPORTS",3164,Clintonová a Sanders usilují o získání vysokého postu v politice USA.,"0","1616158015,1616168340,1616172598"
"3289,3531,3792","151,163,164",3,"REFUTES,REFUTES,REFUTES",3165,"Ani Clintonová, ani Sanders nejsou aktivní v politice USA.","0","1616158058,1616337243,1616434394"
"3284,3511,3610,4563","151,147,89,123",4,"SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS",3167,Otec Davida Camerona nedanil zisky z investičního fondu se sídlem na Bahamách.,"0","1616157897,1616277154,1616353326,1616772401"
"3288,3454,3569,5623","151,150,117,131",4,"SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS",3168,Jeden z rodičů britského premiéra vedl investiční fond na Bahamách.,"0","1616158029,1616258059,1616343089,1616962252"
"3316,3762,5692","151,113,137",3,"SUPPORTS,SUPPORTS,SUPPORTS",3169,Američtí vojáci demonstrovali svou cestou podporu členům NATO.,"0","1616164205,1616432250,1616963876"
"3326,3404","151,158",2,"NOT ENOUGH INFO,NOT ENOUGH INFO",3171,"Dvě nové politické strany se zaregistrovaly na ministerstvu vnitra, mají nabídnout alternativu.","0","1616164549,1616173737"
"3497,3562,6087","147,117,136",3,"REFUTES,REFUTES,NOT ENOUGH INFO",3172,Na ministerstvu financí se zaregistrovaly dvě nové alternativní politické strany.,"0","1616275940,1616342586,1617214886"
"3389,3556","158,117",2,"NOT ENOUGH INFO,REFUTES",3173,Na pražském hradě stáhly svou přihlášku dvě nové konzervativní politické strany.,"0","1616172841,1616342290"
"3377,3388","141,158",2,"NOT ENOUGH INFO,NOT ENOUGH INFO",3174,Na ministerstvu se zaregistrovaly dvě strany.,"0","1616168724,1616172784"
"3405,3495","158,147",2,"NOT ENOUGH INFO,REFUTES",3175,Na ministerstvu vnitra stáhly dvě nové alternativní politické strany své přihlášky.,"0","1616173756,1616275686"
"3332,3507,3564","151,147,117",3,"SUPPORTS,SUPPORTS,SUPPORTS",3178,"Nový způsob, jakým se v Jablonci nad Nisou třídí odpad, je snazší.","0","1616165524,1616276788,1616342638"
"3335,3462,3623","151,150,163",3,"SUPPORTS,SUPPORTS,SUPPORTS",3179,Plasty i nápojové kartony mohou lidé v Jablonci nad Nisou dávat do společného kontejneru.,"0","1616165578,1616259120,1616354875"
"3336,3422,3608","151,149,89",3,"REFUTES,REFUTES,SUPPORTS",3180,"V Jablonci nad Nisou přišli s novým složitějším systémem, jak třídit odpady.","0","1616165594,1616174431,1616353115"
"3333,3414,3671","151,158,112",3,"SUPPORTS,REFUTES,REFUTES",3181,"Dokud v Jablonci nad Nisou nefungovalo třídění odpadů do pytlů, byl zde větší nepořádek.","0","1616165546,1616174252,1616421222"
"3331,3391,3490","151,158,147",3,"SUPPORTS,REFUTES",3182,"Předtím, než město ukončilo systém třídění odpadů do pytlů, bylo v Jablonci nad Nisou čistěji.","0","1616165500,1616172981,1616275094"
"3337,3415,3467","151,149,150",3,"SUPPORTS,SUPPORTS,SUPPORTS",3184,"Nizozemsko odmítá, aby se schengenský prostor rozšířil o nové členy.","0","1616165620,1616174288,1616260313"
"3334,3358,3702,6568","151,141,112,91",4,"REFUTES,REFUTES,REFUTES,REFUTES",3185,"Nizozemsko vyjadřuje svoji podporu Bulharsku a Rumunsku, aby se obě země staly součástí schengenského prostoru.","0","1616165561,1616167734,1616423573,1619905755"
"3338,3392,3517,5421","141,158,147,114",4,"SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS",3191,Byla založena Moravská a Slezská pirátská strana.,"0","1616166492,1616173012,1616277453,1616958353"
"3343,3419,3496","141,158,147",3,"NOT ENOUGH INFO,NOT ENOUGH INFO,REFUTES",3192,Vzniklo hnutí Přísaha.,"0","1616166590,1616174378,1616275861"
"3682,3790,5669,6598","112,113,131,91",4,"REFUTES,SUPPORTS,SUPPORTS,SUPPORTS",3193,Vznikla česká politická strana s názvem Moravská a Slezská pirátská strana.,"0","1616422295,1616434170,1616963295,1619909144"
"3340,3395,3729","141,158,136",3,"SUPPORTS,SUPPORTS,SUPPORTS",3194,Zmocněnec přípravného výboru Moravské a Slezské pirátské strany se jmenuje Karel Světnička.,"0","1616166547,1616173196,1616427816"
